Can you meet me for breakfast this morning?,But my kids are both sick today so I need to stay home with them. ,But I woke up with a zit on my back. 
Can you meet me for breakfast this morning?,But I woke up with a high fever. ,But we met for breakfast a year ago. 
Can you meet me for breakfast this morning?,But my kids are both sick today so I need to stay home with them. ,But we met for breakfast a year ago. 
Can you meet me for dinner at the BBQ joint? ,But the BBQ joint has gotten terrible reviews online. ,But the BBQ joint is family-owned. 
Can you meet me for dinner at the BBQ joint? ,But I'm a vegan and the BBQ joint only sells meat dishes. ,But the BBQ joint is family-owned. 
Can you meet me for dinner at the BBQ joint? ,But the BBQ joint has gotten terrible reviews online. ,But the BBQ joint has been around for a couple of years now. 
Can you meet me for dinner at the BBQ joint? ,But I'm a vegan and the BBQ joint only sells meat dishes. ,But the BBQ joint has been around for a couple of years now. 
Can you meet me for dinner today?,But I need to meet my husband for dinner. ,But I plan to eat a large salad for dinner. 
Can you meet me for dinner today?,But I already have dinner plans with my sister. ,But I plan to eat a large salad for dinner. 
Can you meet me for dinner today?,But I need to meet my husband for dinner. ,But you want to eat Mexican food. 
Can you meet me for dinner today?,But I already have dinner plans with my sister. ,But you want to eat Mexican food. 
Can you meet me for lunch at Chipotle?,But I am sick of eating Chipotle since I had it every day last week. ,But I am in my kitchen right now. 
Can you meet me for lunch at Chipotle?,But I have a doctor's appointment during lunch today. ,But I am in my kitchen right now. 
Can you meet me for lunch at Chipotle?,But I am sick of eating Chipotle since I had it every day last week. ,But I ate breakfast earlier today. 
Can you meet me for lunch at Chipotle?,But I have a doctor's appointment during lunch today. ,But I ate breakfast earlier today. 
Can you meet me for lunch at the Italian restaurant?,But the Italian restaurant is too expensive for my budget. ,But the Italian restaurant doesn't serve free garlic bread with the pasta. 
Can you meet me for lunch at the Italian restaurant?,But I have celiac disease and that restuarant doesn't have gluten-free options. ,But the Italian restaurant doesn't serve free garlic bread with the pasta. 
Can you meet me for lunch at the Italian restaurant?,But the Italian restaurant is too expensive for my budget. ,But the Italian restaurant is downtown. 
Can you meet me for lunch at the Italian restaurant?,But I have celiac disease and that restuarant doesn't have gluten-free options. ,But the Italian restaurant is downtown. 
Can you meet me for lunch at the Mexican restaurant?,But I'm already waiting for you at the Chinese restaurant we agreed to meet at.,But my English skills are better than my Spanish skills. 
Can you meet me for lunch at the Mexican restaurant?,But I'm already waiting for you at the Chinese restaurant we agreed to meet at.,But I don't speak fluent Spanish. 
Can you meet me for lunch at the new Mexican restaurant?,But that restaurant has gotten so many 1 star reviews on Yelp. ,But that restaurant serves chips with salsa instead of guacamole. 
Can you meet me for lunch at the new Mexican restaurant?,But I heard that restaurant is really overpriced. ,But that restaurant serves chips with salsa instead of guacamole. 
Can you meet me for lunch at the new Mexican restaurant?,But that restaurant has gotten so many 1 star reviews on Yelp. ,But that restaurant just opened. 
Can you meet me for lunch at the new Mexican restaurant?,But I heard that restaurant is really overpriced. ,But that restaurant just opened. 
Can you meet me for lunch today?,But I have a meeting with my boss at noon. ,But I want to get sandwiches for lunch. 
Can you meet me for lunch today?,But I have an appointment with my doctor at noon. ,But I want to get sandwiches for lunch. 
Can you meet me for lunch today?,But I have a meeting with my boss at noon. ,But I love eating lunch at little cafes. 
Can you meet me for lunch today?,But I have an appointment with my doctor at noon. ,But I love eating lunch at little cafes. 
Can you move from sitting in front of the TV.,But I lost my glasses and can't see far away.,"I would, but this 50 inch screen isn't big enough to share."
Can you mow the lawn right now?,But it's absolutely pouring outside. ,But the lawn mower is in the garage. 
Can you mow the lawn right now?,But the lawn mower is broken. ,But the lawn mower is in the garage. 
Can you mow the lawn right now?,But it's absolutely pouring outside. ,But I mowed the lawn last year. 
Can you mow the lawn right now?,But the lawn mower is broken. ,But I mowed the lawn last year. 
Can you mow the lawn this afternoon?,But our lawnmower died last week. ,But the lawn doesn't have that many weeds.
Can you mow the lawn this afternoon?,But our landscaper is coming tomorrow and he agreed to mow the lawn. ,But the lawn doesn't have that many weeds.
Can you mow the lawn this afternoon?,But our lawnmower died last week. ,But the lawn will be mowed sometime this year.
Can you mow the lawn this afternoon?,But our landscaper is coming tomorrow and he agreed to mow the lawn. ,But the lawn will be mowed sometime this year.
Can you open the door to our house?,But I forgot my key at school. ,But our house has a large backyard. 
Can you open the door to our house?,But the locks got changed and I don't have the new key. ,But our house has a large backyard. 
Can you open the door to our house?,But I forgot my key at school. ,But our house has a walkway. 
Can you open the door to our house?,But the locks got changed and I don't have the new key. ,But our house has a walkway. 
Can you operate on my cancer tumor?,But it's already spread to your bones so an operation will not help save you.,But I've only practiced oncology for twenty years.
Can you operate on my cancer tumor?,But I'm just a nurse so I do not know how to perform surgery.,But I've only practiced oncology for twenty years.
Can you operate on my cancer tumor?,But it's already spread to your bones so an operation will not help save you.,But I've been working at this hospital for 10 years. 
Can you operate on my cancer tumor?,But I'm just a nurse so I do not know how to perform surgery.,But I've been working at this hospital for 10 years. 
Can you order Mexican food for dinner tonight?,But I made an enchilada casserole with ingredients from our pantry. ,But the Mexican restaurant is owned by locals. 
Can you order Mexican food for dinner tonight?,But we're going to dinner at our neighbor's house since they invited us. ,But the Mexican restaurant is owned by locals. 
Can you order a large pizza for dinner?,But I've already rolled out the dough to make my own pizza. ,But pizza usually has a lot of toppings. 
Can you order a large pizza for dinner?,But the store is having a special promotion where you can buy one medium pizza to get two medium pizzas free. ,But pizza usually has a lot of toppings. 
Can you order a large pizza for dinner?,But I've already rolled out the dough to make my own pizza. ,But the pizza shop uses fresh mozzarella. 
Can you order a large pizza for dinner?,But the store is having a special promotion where you can buy one medium pizza to get two medium pizzas free. ,But the pizza shop uses fresh mozzarella. 
Can you order a large pizza with sausage on it for dinner?,But you declared that you are a vegan. ,But the pizza shop never gives us free breadsticks with our order. 
Can you order a large pizza with sausage on it for dinner?,But the pizza shop is closing in the next five minutes. ,But the pizza shop never gives us free breadsticks with our order. 
Can you order a large pizza with sausage on it for dinner?,But you declared that you are a vegan. ,But the pizza shop always uses pork sausage. 
Can you order a large pizza with sausage on it for dinner?,But the pizza shop is closing in the next five minutes. ,But the pizza shop always uses pork sausage. 
Can you order a pizza for delivery for dinner?,But the pizza shop doesn't deliver. ,But the pizza shop is having a special on sausage pizza. 
Can you order a pizza for delivery for dinner?,But I ordered a pizza for pickup for dinner.,But the pizza shop is having a special on sausage pizza. 
Can you order a pizza for delivery for dinner?,But the pizza shop doesn't deliver. ,But the pizza shop sells wings. 
Can you order a pizza for delivery for dinner?,But I ordered a pizza for pickup for dinner.,But the pizza shop sells wings. 
Can you order a pizza from Dominoes?,But Pizza Hut has a lot of specials right now. ,But Dominoes is a couple of blocks away.
Can you order a pizza from Dominoes?,But I have a $5 off coupon to use from Papa John's. ,But Dominoes is a couple of blocks away.
Can you order an Uber for me to go home in?,But I have a $20 credit from Lyft that I need to use. ,But it's drizzling outside right now. 
Can you order an Uber for me to go home in?,But I have a $20 credit from Lyft that I need to use. ,But you live 30 minutes away from here. 
Can you order an Uber on your cell phone?,But I'm boycotting Uber right now for their unethical corporate policies. ,But it's going to snow soon. 
Can you order an Uber on your cell phone?,But Uber has surge pricing right now and Lyft doesn't.,But it's going to snow soon. 
Can you order an Uber on your cell phone?,But I'm boycotting Uber right now for their unethical corporate policies. ,But the Uber is going to take 5 minutes to get here. 
Can you order an Uber on your cell phone?,But Uber has surge pricing right now and Lyft doesn't.,But the Uber is going to take 5 minutes to get here. 
Can you order dinner from our favorite diner tonight?,But the diner just got a terrible sanitary rating from the health inspector.,But the diner says it's going to be a 20-minute wait. 
Can you order dinner from our favorite diner tonight?,But the diner permanently closed two weeks ago.,But the diner says it's going to be a 20-minute wait. 
Can you order food from Uber Eats tonight?,But DoorDash is having a special promotion right now. ,But I don't feel like cooking dinner. 
Can you order food from Uber Eats tonight?,But I already ordered from GrubHub. ,But I don't feel like cooking dinner. 
Can you order me a slice of cheesecake for dessert?,But the cheesecake prices are outrageous since a slice is almost $25. ,But a slice of cheesecake costs $2. 
Can you order me a slice of cheesecake for dessert?,But the bakery is closed today. ,But a slice of cheesecake costs $2. 
Can you order me a slice of cheesecake for dessert?,But the cheesecake prices are outrageous since a slice is almost $25. ,But cheesecake is better when it's served with chocolate fudge sauce. 
Can you order me a slice of cheesecake for dessert?,But the bakery is closed today. ,But cheesecake is better when it's served with chocolate fudge sauce. 
Can you order some Chinese takeout for dinner?,But I've already ordered Mexican food for dinner. ,But you want Kung Pao Chicken. 
Can you order some Chinese takeout for dinner?,But the Chinese restaurant that we both like is closed. ,But you want Kung Pao Chicken. 
Can you order some Chinese takeout for dinner?,But I've already ordered Mexican food for dinner. ,But you like fried rice more than white rice. 
Can you order some Chinese takeout for dinner?,But the Chinese restaurant that we both like is closed. ,But you like fried rice more than white rice. 
Can you order some chicken wings for the party tonight?,But I fried up my own wings.,But I like my wings to be crispy. 
Can you order some chicken wings for the party tonight?,But we're having a potluck and someone else signed up to bring wings.,But I like my wings to be crispy. 
Can you order some chicken wings for the party tonight?,But I fried up my own wings.,But wings are better when served with BBQ sauce.
Can you order some chicken wings for the party tonight?,But we're having a potluck and someone else signed up to bring wings.,But wings are better when served with BBQ sauce.
Can you order us a large pizza for dinner?,But the pizza shop is currently closed.,But you want extra cheese on your pizza. 
Can you order us a large pizza for dinner?,But the pizza shop is currently closed.,But you like mushrooms on your pizza. 
Can you pack me a hard-boiled egg for lunch?,But you dropped the last egg on the floor. ,But we only have a dozen eggs left in the fridge. 
Can you pack me a hard-boiled egg for lunch?,But you used up all the eggs in your omelet this morning. ,But we only have a dozen eggs left in the fridge. 
Can you pack me a hard-boiled egg for lunch?,But you dropped the last egg on the floor. ,But boiling an egg takes 7 minutes. 
Can you pack me a hard-boiled egg for lunch?,But you used up all the eggs in your omelet this morning. ,But boiling an egg takes 7 minutes. 
Can you pack me a peanut butter and jelly sandwich?,But you used up the last jar of peanut butter in your granola bar recipe. ,But we only have white bread. 
Can you pack me a peanut butter and jelly sandwich?,But the bread we have has a ton of mold growing all over it. ,But we only have white bread. 
Can you pack me a tuna sandwich for lunch?,But I don't see any tuna in the pantry. ,But you asked for chips with your lunch. 
Can you pack me a tuna sandwich for lunch?,But we don't have any more bread. ,But you asked for chips with your lunch. 
Can you pack me a tuna sandwich for lunch?,But I don't see any tuna in the pantry. ,But you had a large breakfast. 
Can you pack me a tuna sandwich for lunch?,But we don't have any more bread. ,But you had a large breakfast. 
Can you pack me some chips in my lunchbox today?,But I packed you some pretzels instead. ,But you like Ruffles more than Pringles. 
Can you pack me some chips in my lunchbox today?,But we don't have any chips in the pantry. ,But you like Ruffles more than Pringles. 
Can you pack some clothes for me in my suitcase?,But all of your clothes are dirty. ,But you just bought a new suitcase. 
Can you pack some clothes for me in my suitcase?,But I can't find where your suitcase is. ,But you just bought a new suitcase. 
Can you pack some clothes for me in my suitcase?,But all of your clothes are dirty. ,But your suitcase has four wheels. 
Can you pack some clothes for me in my suitcase?,But I can't find where your suitcase is. ,But your suitcase has four wheels. 
Can you park in that parking spot?,But that parking spot is reserved.,But that parking spot is open. 
Can you park in that parking spot?,But that's a handicapped parking spot and I'm not handicapped. ,But that parking spot is open. 
Can you park in that parking spot?,But that parking spot is reserved.,But that parking spot is under the shade. 
Can you park in that parking spot?,But that's a handicapped parking spot and I'm not handicapped. ,But that parking spot is under the shade. 
Can you park your car in the garage?,But my car doesn't fit in the garage. ,But the gardening tools are stored on one side of the garage.
Can you park your car in the garage?,But the garage is totally filled with so much junk. ,But the gardening tools are stored on one side of the garage.
Can you park your car in the garage?,But my car doesn't fit in the garage. ,But my car is a Honda Civic. 
Can you park your car in the garage?,But the garage is totally filled with so much junk. ,But my car is a Honda Civic. 
Can you park your car in the parking lot?,But the parking lot is already full. ,But my car has half a tank of gas left. 
Can you park your car in the parking lot?,"But the only space left in the parking lot is a handicapped spot, and I'm not handicapped. ",But my car has half a tank of gas left. 
Can you park your car in the parking lot?,But the parking lot is already full. ,But I drive a silver Volvo. 
Can you park your car in the parking lot?,"But the only space left in the parking lot is a handicapped spot, and I'm not handicapped. ",But I drive a silver Volvo. 
Can you pass me the popcorn please?,But I finished all the popcorn. ,But you're watching a romantic comedy.
Can you pass me the popcorn please?,But all the popcorn is burned since I microwaved it for 10 minutes.,But you're watching a romantic comedy.
Can you pass me the popcorn please?,But I finished all the popcorn. ,But pretzels are an alternative to popcorn. 
Can you pass me the popcorn please?,But all the popcorn is burned since I microwaved it for 10 minutes.,But pretzels are an alternative to popcorn. 
Can you pay for my school tuition?,But you told me you won a full scholarship from your school. ,But your tuition bill is only a few days overdue. 
Can you pay for my school tuition?,But you told me you won a full scholarship from your school. ,But you attend a private school.
Can you pay for that parking ticket you got?,But the parking ticket is pretty expensive.,But I didn't pay the meter because I didn't have quarters.
Can you pay for that parking ticket you got?,But the ticket was forgiven since I had evidence that I paid for the parking spot. ,But I didn't pay the meter because I didn't have quarters.
Can you pay for this meal we're splitting at McDonald's tonight and I'll pay you back next time?,But you never pay me back when you say you will. ,But we ordered French fries. 
Can you pay for this meal we're splitting at McDonald's tonight and I'll pay you back next time?,But I forgot my wallet at home.,But we ordered French fries. 
Can you pay me back for the sandwich I picked up for you?,But I already sent you the money through Venmo. ,But the sandwich had cheese in it. 
Can you pay me back for the sandwich I picked up for you?,But I already sent you the money through Venmo. ,But the sandwich had too many tomatoes.
Can you pay me back right now for the music festival ticket that I bought you?,But I forgot my wallet at home today. ,But the music festival happened last weekend. 
Can you pay me back right now for the music festival ticket that I bought you?,But I can't pay you back until I get my paycheck which is at the end of the week. ,But the music festival happened last weekend. 
Can you pay me back right now for the music festival ticket that I bought you?,But I forgot my wallet at home today. ,But the music festival didn't feature my favorite artist. 
Can you pay me back right now for the music festival ticket that I bought you?,But I can't pay you back until I get my paycheck which is at the end of the week. ,But the music festival didn't feature my favorite artist. 
Can you pay our daughter's tuition bill?,But her school hasn't sent the tuition bill yet. ,But our daughter is attending a private school. 
Can you pay our daughter's tuition bill?,But she graduated from school already and her tuition balance is paid off. ,But our daughter is attending a private school. 
Can you pay our daughter's tuition bill?,But her school hasn't sent the tuition bill yet. ,But the tuition bills come each semester. 
Can you pay our daughter's tuition bill?,But she graduated from school already and her tuition balance is paid off. ,But the tuition bills come each semester. 
Can you pay the rent that you agreed to tomorrow?,But the rent is not due until next month.,But the rent costs too much.
Can you pay the rent that you agreed to tomorrow?,But I already paid the rent yesterday.,But the rent costs too much.
Can you pick me up a new pair of socks from Walmart?,But you just ordered five new pairs of socks from Amazon. ,But you have three pairs of socks.
Can you pick me up a new pair of socks from Walmart?,But I just picked you up a new pair of socks from Target.,But you have three pairs of socks.
Can you pick me up a new pair of socks from Walmart?,But you just ordered five new pairs of socks from Amazon. ,But you like cotton socks. 
Can you pick me up a new pair of socks from Walmart?,But I just picked you up a new pair of socks from Target.,But you like cotton socks. 
Can you pick me up a sandwich from the deli for lunch?,But I bought you a hamburger for lunch. ,But you want a turkey sandwich. 
Can you pick me up a sandwich from the deli for lunch?,But I don't have my wallet on me. ,But you want a turkey sandwich. 
Can you pick me up a sandwich from the deli for lunch?,But I bought you a hamburger for lunch. ,But the deli has a lot of different kinds of hams. 
Can you pick me up a sandwich from the deli for lunch?,But I don't have my wallet on me. ,But the deli has a lot of different kinds of hams. 
Can you pick me up from the airport when I fly home? ,But I have a $100 credit from Uber that you can use. ,But your plane gets in at 5 PM. 
Can you pick me up from the airport when I fly home? ,But I have a $100 credit from Uber that you can use. ,But your plane is a Boeing. 
Can you pick me up some lunch today?,But I don't have time since my lunch break is too short. ,But my lunch break is two hours long. 
Can you pick me up some lunch today?,But I have back-to-back meetings during lunch today.,But my lunch break is two hours long. 
Can you pick me up some lunch today?,But I don't have time since my lunch break is too short. ,But I usually eat sandwiches and salads for lunch. 
Can you pick me up some lunch today?,But I have back-to-back meetings during lunch today.,But I usually eat sandwiches and salads for lunch. 
Can you pick our daughter up from band practice next Thursday?,But I have a doctor's appointment next Thursday in the afternoon. ,But our daughter isn't the best musician in the band. 
Can you pick our daughter up from band practice next Thursday?,But I'm going to be out of town for a work conference next week. ,But our daughter isn't the best musician in the band. 
Can you pick our daughter up from band practice next Thursday?,But I have a doctor's appointment next Thursday in the afternoon. ,But our daughter likes playing soccer more than she likes the flute. 
Can you pick our daughter up from band practice next Thursday?,But I'm going to be out of town for a work conference next week. ,But our daughter likes playing soccer more than she likes the flute. 
Can you pick out some flowers from the garden to put in a vase?,But everything in the garden is dead. ,But you are learning how to plant tomatoes.
Can you pick out some flowers from the garden to put in a vase?,But the flower petals have all shed. ,But you are learning how to plant tomatoes.
Can you pick out some flowers from the garden to put in a vase?,But everything in the garden is dead. ,But you just grew a lot of mint. 
Can you pick out some flowers from the garden to put in a vase?,But the flower petals have all shed. ,But you just grew a lot of mint. 
Can you pick some apples from the trees in our backyard?,"But the trees in our backyard are oak trees, not apple trees. ",But you want to make applesauce. 
Can you pick some apples from the trees in our backyard?,But you cut down all of our apple trees. ,But you want to make applesauce. 
Can you pick some apples from the trees outside?,But you chopped down our apple trees last winter. ,But we need to put mulch in our garden. 
Can you pick some apples from the trees outside?,"But we only have maple trees, not apple trees. ",But we need to put mulch in our garden. 
Can you pick some apples from the trees outside?,But you chopped down our apple trees last winter. ,But the apples just got ripe a few days ago.
Can you pick some apples from the trees outside?,"But we only have maple trees, not apple trees. ",But the apples just got ripe a few days ago.
Can you pick the tomatoes in the garden for me?,But the tomatoes on the vines are not ripe yet. ,But I want tomatoes in the salad. 
Can you pick the tomatoes in the garden for me?,But the tomato plants all died. ,But I want tomatoes in the salad. 
Can you pick the tomatoes in the garden for me?,But the tomatoes on the vines are not ripe yet. ,But the tomatoes are beefsteak tomatoes. 
Can you pick the tomatoes in the garden for me?,But the tomato plants all died. ,But the tomatoes are beefsteak tomatoes. 
Can you pick up a baguette from the grocery store?,But the bakery has fresher baguettes. ,But the grocery store sells yogurt. 
Can you pick up a baguette from the grocery store?,But I picked up a baguette from the bakery.,But the grocery store sells yogurt. 
Can you pick up a book for me from the library today?,But I won't make it out of work before the library closes today. ,But the weather is a little cool out today. 
Can you pick up a book for me from the library today?,But it's Sunday and the library is closed. ,But the weather is a little cool out today. 
Can you pick up a box of strawberries from the grocery store today?,But we still have three boxes of strawberries that we picked up yesterday. ,But strawberries are on sale. 
Can you pick up a box of strawberries from the grocery store today?,But the grocery store is sold out of strawberries. ,But strawberries are on sale. 
Can you pick up a box of strawberries from the grocery store today?,But we still have three boxes of strawberries that we picked up yesterday. ,But you wanted to make strawberry jam. 
Can you pick up a box of strawberries from the grocery store today?,But the grocery store is sold out of strawberries. ,But you wanted to make strawberry jam. 
Can you pick up a cup of coffee for me?,But you never pay me back for any of the coffee I get you. ,But you don't like creamer in your coffee. 
Can you pick up a cup of coffee for me?,But you're always so picky about your coffee and yell at me for getting the wrong order. ,But you don't like creamer in your coffee. 
Can you pick up a cup of coffee for me?,But you never pay me back for any of the coffee I get you. ,But you like black coffee. 
Can you pick up a cup of coffee for me?,But you're always so picky about your coffee and yell at me for getting the wrong order. ,But you like black coffee. 
Can you pick up a gift to bring to the wedding?,But this is my wedding. ,But we know the couple from college. 
Can you pick up a gift to bring to the wedding?,But we don't know the couple that well. ,But we know the couple from college. 
Can you pick up a gift to bring to the wedding?,"But the couple requested no gifts, please. ",But we know the couple from college. 
Can you pick up a large pepperoni pizza tonight for dinner?,But today is Monday and we agreed to observe Meatless Monday.,But Papa John's is a rival to Dominoes. 
Can you pick up a loaf of bread from the store?,But we still have a whole loaf at home. ,But you want to make grilled cheeses for lunch.
Can you pick up a loaf of bread from the store?,But I picked up a loaf from the bakery. ,But you want to make grilled cheeses for lunch.
Can you pick up a pepperoni pizza for dinner?,But the pizza shop is having a special on buy one get one free cheese pizzas. ,But the pizza shop is only open until 9pm. 
Can you pick up a pepperoni pizza for dinner?,But we're both observing Meatless Monday and today is Monday.,But the pizza shop is only open until 9pm. 
Can you pick up a pepperoni pizza for dinner?,But the pizza shop is having a special on buy one get one free cheese pizzas. ,But the pizza shop is very close to our house.
Can you pick up a pepperoni pizza for dinner?,But we're both observing Meatless Monday and today is Monday.,But the pizza shop is very close to our house.
Can you pick up a pint of ice cream from the store?,But the store only sells ice cream in quarts. ,But you prefer cookies and cream ice cream. 
Can you pick up a pint of ice cream from the store?,But the store is selling quarts for the same price as pints. ,But you prefer cookies and cream ice cream. 
Can you pick up a pint of ice cream from the store?,But the store only sells ice cream in quarts. ,But you like Ben & Jerry's ice cream. 
Can you pick up a pint of ice cream from the store?,But the store is selling quarts for the same price as pints. ,But you like Ben & Jerry's ice cream. 
Can you pick up a sandwich for me for lunch?,But I don't have time to run to the shop today since I have a meeting with my boss at noon.,But you like veggie sandwiches.
Can you pick up a sandwich for me for lunch?,But I already picked you up soup and salad for lunch. ,But you like veggie sandwiches.
Can you pick up a sandwich for me for lunch?,But you never pay me back when I pick up lunch for you. ,But you like veggie sandwiches.
Can you pick up a sandwich for me for lunch?,But you haven't paid me back for the last five sandwiches I've gotten you. ,But you like veggie sandwiches.
Can you pick up a sandwich for me for lunch?,But I don't have time to run to the shop today since I have a meeting with my boss at noon.,But I picked you up a sandwich last week.
Can you pick up a sandwich for me for lunch?,But I already picked you up soup and salad for lunch. ,But I picked you up a sandwich last week.
Can you pick up a sandwich for me for lunch?,But you never pay me back when I pick up lunch for you. ,But I picked you up a sandwich last week.
Can you pick up a sandwich for me for lunch?,But you haven't paid me back for the last five sandwiches I've gotten you. ,But I picked you up a sandwich last week.
Can you pick up a sandwich for me for lunch?,But I don't have time to run to the shop today since I have a meeting with my boss at noon.,But the sandwich shop is a block away. 
Can you pick up a sandwich for me for lunch?,But I already picked you up soup and salad for lunch. ,But the sandwich shop is a block away. 
Can you pick up a sandwich for me for lunch?,But you never pay me back when I pick up lunch for you. ,But the sandwich shop is a block away. 
Can you pick up a sandwich for me for lunch?,But you haven't paid me back for the last five sandwiches I've gotten you. ,But the sandwich shop is a block away. 
Can you pick up a watermelon from the grocery store?,But there's still plenty of watermelon left in the fridge. ,But watermelons are quite heavy. 
Can you pick up a watermelon from the grocery store?,But we still haven't eaten the watermelon we bought three days ago.,But watermelons are quite heavy. 
Can you pick up a watermelon from the grocery store?,But there's still plenty of watermelon left in the fridge. ,But the grocery store has a lot of medium-sized watermelons. 
Can you pick up a watermelon from the grocery store?,But we still haven't eaten the watermelon we bought three days ago.,But the grocery store has a lot of medium-sized watermelons. 
Can you pick up a whole watermelon from the farmer's market?,But they're only selling watermelon by the slice. ,But the market is down the street. 
Can you pick up a whole watermelon from the farmer's market?,But they're sold out of watermelon. ,But the market is down the street. 
Can you pick up a whole watermelon from the farmer's market?,But they're only selling watermelon by the slice. ,But watermelon comes in both red and yellow varieties. 
Can you pick up a whole watermelon from the farmer's market?,But they're sold out of watermelon. ,But watermelon comes in both red and yellow varieties. 
Can you pick up a whole watermelon on your way home from work?,But we already bought two watermelons last week that we haven't eaten. ,But the watermelons are seedless. 
Can you pick up a whole watermelon on your way home from work?,But we can never finish a whole watermelon so it would be better to just buy some pre-cut slices. ,But the watermelons are seedless. 
Can you pick up a whole watermelon on your way home from work?,But we already bought two watermelons last week that we haven't eaten. ,But you want to turn the watermelon into juice. 
Can you pick up a whole watermelon on your way home from work?,But we can never finish a whole watermelon so it would be better to just buy some pre-cut slices. ,But you want to turn the watermelon into juice. 
Can you pick up chicken nuggets from McDonald's?,But today is Monday and you wanted to observe Meatless Monday. ,But their chicken nuggets come in packs of 20. 
Can you pick up chicken nuggets from McDonald's?,But we have a coupon for chicken nuggets from Burger King.,But their chicken nuggets come in packs of 20. 
Can you pick up chicken nuggets from McDonald's?,But today is Monday and you wanted to observe Meatless Monday. ,But they only give us five ketchup packets. 
Can you pick up chicken nuggets from McDonald's?,But we have a coupon for chicken nuggets from Burger King.,But they only give us five ketchup packets. 
Can you pick up five pizzas for dinner?,But it'll only be the two of us eating so we only need one pizza. ,But Papa John's is better than Dominoes. 
Can you pick up five pizzas for dinner?,But I ordered Chipotle for dinner instead.,But Papa John's is better than Dominoes. 
Can you pick up five pizzas for dinner?,But it'll only be the two of us eating so we only need one pizza. ,But pizza is better when it has pepperoni on it. 
Can you pick up five pizzas for dinner?,But I ordered Chipotle for dinner instead.,But pizza is better when it has pepperoni on it. 
Can you pick up milk on the way home?,"No, the store won't be open when I pass by it.","No, because milk is white."
Can you pick up milk on the way home?,No because we have milk at home already.,"No, because milk is white."
Can you pick up my coat from the dry cleaners for me?,I can't because your coat is not ready yet.,I can't because it is too far away from me.
Can you pick up my coat from the dry cleaners for me?,I can't because the cleaners is not open.,I can't because it is too far away from me.
Can you pick up my coat from the dry cleaners for me?,I can't because your coat is not ready yet.,But I don't feel like driving right now.
Can you pick up my coat from the dry cleaners for me?,I can't because the cleaners is not open.,But I don't feel like driving right now.
Can you pick up my coat from the dry cleaners for me?,I can't because your coat is not ready yet.,But they always take a long time to find your clothes.
Can you pick up my coat from the dry cleaners for me?,I can't because the cleaners is not open.,But they always take a long time to find your clothes.
Can you pick up my dry cleaning for me today after work?,But your dry cleaning won't be ready until next week to pick up.,But the dry cleaner is a five minute drive from my office. 
Can you pick up my dry cleaning for me today after work?,But I have meetings today until very late and the dry cleaner will be closed.,But the dry cleaner is a five minute drive from my office. 
Can you pick up my lunch order for me?,But I'm waiting for a call to come in at 12.,But I'm planning to eat lunch outside.
Can you pick up my lunch order for me?,But I have a meeting during lunch. ,But I'm planning to eat lunch outside.
Can you pick up my lunch order for me?,But I'm waiting for a call to come in at 12.,But I'm having salad for lunch. 
Can you pick up my lunch order for me?,But I have a meeting during lunch. ,But I'm having salad for lunch. 
Can you pick up our daughter after school today?,But our daughter's nanny is going to pick her up. ,But our daughter is taking art classes. 
Can you pick up our daughter after school today?,But our daughter doesn't have school today since it's Memorial Day.,But our daughter is taking art classes. 
Can you pick up our daughter after school today?,But our daughter's nanny is going to pick her up. ,But our daughter is 5 and she knows how to walk. 
Can you pick up our daughter after school today?,But our daughter doesn't have school today since it's Memorial Day.,But our daughter is 5 and she knows how to walk. 
Can you pick up our daughter from her flute lesson?,But I have a meeting at the office that starts when her lesson ends. ,But she didn't win any solos in the band.
Can you pick up our daughter from her flute lesson?,But I have a meeting at the office that starts when her lesson ends. ,But she's not the best flutist. 
Can you pick up our daughter from school today?,But my schedule is full of meetings today. ,But it's only convenient for me to pick her up once a month. 
Can you pick up our daughter from school today?,But I have a dentist appointment during the pickup time today.,But it's only convenient for me to pick her up once a month. 
Can you pick up our daughter from school today?,But my schedule is full of meetings today. ,But she's five years old and knows how to walk home. 
Can you pick up our daughter from school today?,But I have a dentist appointment during the pickup time today.,But she's five years old and knows how to walk home. 
Can you pick up our son after school today?,But the babysitter said she would bring him home. ,But our son usually packs his own lunch for school. 
Can you pick up our son after school today?,But our nanny is picking him up. ,But our son usually packs his own lunch for school. 
Can you pick up our son from daycare today?,But his nanny said she would pick him up. ,But our son is in diapers. 
Can you pick up our son from daycare today?,"But our son is staying with his nanny today, and isn't at daycare. ",But our son is in diapers. 
Can you pick up our son from daycare today?,But his nanny said she would pick him up. ,But our son cries too much when he's hungry.
Can you pick up our son from daycare today?,"But our son is staying with his nanny today, and isn't at daycare. ",But our son cries too much when he's hungry.
Can you pick up our son from daycare?,But the nanny will pick him up.,But I want to vacuum the bedroom floor. 
Can you pick up our son from his soccer game this afternoon?,But his soccer game got rained out.,But it's going to be breezy today. 
Can you pick up our son from his tuba lesson today?,But his teacher pushed his lesson back to tomorrow since she's dealing with a family emergency today. ,But he isn't a very good tuba player. 
Can you pick up our son from his tuba lesson today?,But his lesson was cancelled since his teacher is sick. ,But he isn't a very good tuba player. 
Can you pick up our son from his tuba lesson today?,But his teacher pushed his lesson back to tomorrow since she's dealing with a family emergency today. ,But he plays tuba in the school band. 
